"Majority.protein.IDs","Protein.IDs","Peptide.counts..unique.","NObs_NoMineral","NObs_Mineral","Mean_NoMineral","Mean_Mineral","pvalue_Gtest_MvsNoM","pvalue_ANOVA_MvsNoM","Log2FC_MvsNoM","Flag_0.05_ANOVA_MvsNoM","Flag_0.05_Gtest_MvsNoM","Neg_Log10_pvalue"
"1222-18130_t_tx1;tr|A0A420S7R0|A0A420S7R0_FUSOX;tr|A0A2H3TRJ4|A0A2H3TRJ4_FUSOX;tr|K3VG39|K3VG39_FUSPC;sp|I1RXT2|SNX4_GIBZE","1222-18130_t_tx1;tr|A0A420S7R0|A0A420S7R0_FUSOX;tr|A0A2H3TRJ4|A0A2H3TRJ4_FUSOX;tr|K3VG39|K3VG39_FUSPC;sp|I1RXT2|SNX4_GIBZE","15;11;11;9;8",3,3,26.6555015297436,25.4168640677136,1,0.0162340542341628,-1.23863746203,-1,0,1.78957300749062
"1222-18139_t_tx1;tr|K3VG45|K3VG45_FUSPC;tr|I1RXT9|I1RXT9_GIBZE;tr|A0A420MSM4|A0A420MSM4_FUSOX;tr|A0A2H3TDZ3|A0A2H3TDZ3_FUSOX","1222-18139_t_tx1;tr|K3VG45|K3VG45_FUSPC;tr|I1RXT9|I1RXT9_GIBZE;tr|A0A420MSM4|A0A420MSM4_FUSOX;tr|A0A2H3TDZ3|A0A2H3TDZ3_FUSOX","4;3;3;3;3",3,3,22.2679474789348,22.9563940122006,1,0.458074714998319,0.688446533265793,0,0,0.339063679932648
"1222-18148_t_tx1;tr|A0A420RYV1|A0A420RYV1_FUSOX;tr|K3UB38|K3UB38_FUSPC;tr|I1RXU3|I1RXU3_GIBZE;tr|A0A420Q082|A0A420Q082_FUSOX;tr|A0A420MSM9|A0A420MSM9_FUSOX;tr|A0A2H3TE07|A0A2H3TE07_FUSOX","1222-18148_t_tx1;tr|A0A420RYV1|A0A420RYV1_FUSOX;tr|K3UB38|K3UB38_FUSPC;tr|I1RXU3|I1RXU3_GIBZE;tr|A0A420Q082|A0A420Q082_FUSOX;tr|A0A420MSM9|A0A420MSM9_FUSOX;tr|A0A2H3TE07|A0A2H3TE07_FUSOX;tr|A0A420QVN7|A0A420QVN7_FUSOX;tr|A0A420RZ78|A0A420RZ78_FUSOX;tr|A0A420U9L5|A0A420U9L5_FUSOX;tr|A0A420QN23|A0A420QN23_FUSOX;tr|A0A420N9W7|A0A420N9W7_FUSOX;tr|A0A2H3T8E9|A0A2H3T8E9_FUSOX;8794-8806_t_tx1","3;2;2;2;2;2;2;1;1;1;1;1;1;1",3,2,24.0972149280046,23.5956041855062,0.2076622768584,0.517873048654938,-0.501610742498407,0,0,0.285776690111684
"1222-18644_t_tx1;tr|A0A420PQE0|A0A420PQE0_FUSOX;tr|A0A420NPR2|A0A420NPR2_FUSOX;tr|A0A2H3TE54|A0A2H3TE54_FUSOX","1222-18644_t_tx1;tr|A0A420PQE0|A0A420PQE0_FUSOX;tr|A0A420NPR2|A0A420NPR2_FUSOX;tr|A0A2H3TE54|A0A2H3TE54_FUSOX;tr|K3VYI3|K3VYI3_FUSPC;tr|A0A2H3TIR0|A0A2H3TIR0_FUSOX","28;15;14;14;0;1",3,3,29.3504955183309,29.0695053401636,1,0.738856059187869,-0.280990178167244,0,0,0.131440160778738
"1222-18646_t_tx1;tr|A0A2H3SXZ3|A0A2H3SXZ3_FUSOX","1222-18646_t_tx1;tr|A0A2H3SXZ3|A0A2H3SXZ3_FUSOX;tr|A0A420PQ92|A0A420PQ92_FUSOX;tr|K3VDR5|K3VDR5_FUSPC;tr|I1RE92|I1RE92_GIBZE","20;10;8;2;2",3,3,30.5488353748472,30.2334452651549,1,0.248632433210324,-0.31539010969226,0,0,0.604442219839473
"1222-18647_t_tx1;tr|A0A420RXU5|A0A420RXU5_FUSOX;tr|A0A420S364|A0A420S364_FUSOX;tr|A0A420PQ65|A0A420PQ65_FUSOX;tr|A0A2H3SY08|A0A2H3SY08_FUSOX","1222-18647_t_tx1;tr|A0A420RXU5|A0A420RXU5_FUSOX;tr|A0A420S364|A0A420S364_FUSOX;tr|A0A420PQ65|A0A420PQ65_FUSOX;tr|A0A2H3SY08|A0A2H3SY08_FUSOX;tr|A0A1C3YJ07|A0A1C3YJ07_GIBZE;tr|K3VAC0|K3VAC0_FUSPC","7;6;6;6;6;2;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1222-368_t_tx1;tr|A0A420SKG6|A0A420SKG6_FUSOX;tr|A0A420PBA8|A0A420PBA8_FUSOX;tr|A0A2H3T605|A0A2H3T605_FUSOX","1222-368_t_tx1;tr|A0A420SKG6|A0A420SKG6_FUSOX;tr|A0A420PBA8|A0A420PBA8_FUSOX;tr|A0A2H3T605|A0A2H3T605_FUSOX;tr|K3VZ44|K3VZ44_FUSPC;tr|I1RTQ5|I1RTQ5_GIBZE","28;14;14;14;6;6",3,3,29.4596085521322,28.1418972846962,1,0.172135962672967,-1.31771126743599,0,0,0.764128387320249
"1223-18314_t_tx1","1223-18314_t_tx1","4",3,3,23.8513256730767,25.4667183583998,1,0.0253059312683921,1.61539268532306,1,0,1.59677767585048
"1223-18316_t_tx1;tr|A0A420SP94|A0A420SP94_FUSOX;tr|A0A420QUA8|A0A420QUA8_FUSOX;tr|A0A420NXF9|A0A420NXF9_FUSOX;tr|A0A2H3SZ42|A0A2H3SZ42_FUSOX","1223-18316_t_tx1;tr|A0A420SP94|A0A420SP94_FUSOX;tr|A0A420QUA8|A0A420QUA8_FUSOX;tr|A0A420NXF9|A0A420NXF9_FUSOX;tr|A0A2H3SZ42|A0A2H3SZ42_FUSOX","8;4;4;4;4",2,2,22.8017673468911,27.3172530505886,NA,0.0493343578764845,4.51548570369749,1,0,1.30685052009193
"1224-2595_t_tx1","1224-2595_t_tx1;tr|A0A420P387|A0A420P387_FUSOX;tr|A0A2H3T1S2|A0A2H3T1S2_FUSOX;tr|A0A420R7Q2|A0A420R7Q2_FUSOX;tr|A6N6J9|A6N6J9_FUSOX;tr|K3VNZ1|K3VNZ1_FUSPC;tr|I1RPD9|I1RPD9_GIBZE","12;2;2;1;1;1;1",2,3,24.2455671368158,27.6079491004234,0.2076622768584,0.259974989631162,3.36238196360764,0,0,0.585068430443151
"12243-12243_t_tx1;tr|A0A420NQ54|A0A420NQ54_FUSOX;tr|A0A420NHB0|A0A420NHB0_FUSOX;tr|A0A2H3TLP4|A0A2H3TLP4_FUSOX","12243-12243_t_tx1;tr|A0A420NQ54|A0A420NQ54_FUSOX;tr|A0A420NHB0|A0A420NHB0_FUSOX;tr|A0A2H3TLP4|A0A2H3TLP4_FUSOX;tr|K3VCM6|K3VCM6_FUSPC;tr|A0A1C3YLT0|A0A1C3YLT0_GIBZE","30;20;20;17;6;3",3,3,30.1541167937978,31.3667201402414,1,0.198313527793594,1.21260334644364,0,0,0.702647659744648
"1227-10738_t_tx1","1227-10738_t_tx1","10",3,3,25.7781022648606,26.8831962868463,1,0.146943962910045,1.10509402198572,0,0,0.83284825190993
"1227-13233_t_tx1;tr|A0A420SJ60|A0A420SJ60_FUSOX;tr|A0A420RIE7|A0A420RIE7_FUSOX;tr|A0A420P2S0|A0A420P2S0_FUSOX;tr|A0A2H3T409|A0A2H3T409_FUSOX;tr|K3VGN0|K3VGN0_FUSPC","1227-13233_t_tx1;tr|A0A420SJ60|A0A420SJ60_FUSOX;tr|A0A420RIE7|A0A420RIE7_FUSOX;tr|A0A420P2S0|A0A420P2S0_FUSOX;tr|A0A2H3T409|A0A2H3T409_FUSOX;tr|K3VGN0|K3VGN0_FUSPC;tr|I1RA25|I1RA25_GIBZE","9;6;6;6;6;5;4",3,3,23.6807394711687,24.1574009801071,1,0.640282286794951,0.476661508938353,0,0,0.193628512627835
"1229-14162_t_tx1","1229-14162_t_tx1;tr|A0A2H3T657|A0A2H3T657_FUSOX;tr|A0A420RM87|A0A420RM87_FUSOX;tr|A0A420Q4Y8|A0A420Q4Y8_FUSOX;tr|A0A420NB81|A0A420NB81_FUSOX;tr|K3W2S0|K3W2S0_FUSPC;tr|I1RRD0|I1RRD0_GIBZE","13;6;4;4;4;1;1",3,3,26.5707137753823,27.0808195089956,1,0.143941095475151,0.510105733613209,0,0,0.841815196403265
"1229-14164_t_tx1","1229-14164_t_tx1","3",3,3,29.5792042541536,28.0892581468996,1,0.17585969497384,-1.48994610725405,0,0,0.75483368445492
"1229-14167_t_tx1;tr|A0A2H3TML9|A0A2H3TML9_FUSOX","1229-14167_t_tx1;tr|A0A2H3TML9|A0A2H3TML9_FUSOX;tr|K3VV06|K3VV06_FUSPC;tr|I1RRC8|I1RRC8_GIBZE","21;16;9;9",3,3,29.497469571813,29.0996887212849,1,0.280412456066952,-0.397780850528093,0,0,0.552202698690426
"1229-14169_t_tx1;tr|A0A420QKS4|A0A420QKS4_FUSOX;tr|A0A2H3T3M6|A0A2H3T3M6_FUSOX","1229-14169_t_tx1;tr|A0A420QKS4|A0A420QKS4_FUSOX;tr|A0A2H3T3M6|A0A2H3T3M6_FUSOX;tr|K3W2S1|K3W2S1_FUSPC;tr|I1RRC6|I1RRC6_GIBZE","18;12;12;8;8",3,3,26.6779529809324,25.0104517551217,1,0.208443536184013,-1.66750122581068,0,0,0.681011567763111
"1229-14170_t_tx1","1229-14170_t_tx1;tr|A0A420RLY7|A0A420RLY7_FUSOX;tr|K3UZ62|K3UZ62_FUSPC;tr|I1RRC5|I1RRC5_GIBZE;tr|A0A420SHA9|A0A420SHA9_FUSOX;tr|A0A420QKW8|A0A420QKW8_FUSOX;tr|A0A420MLL1|A0A420MLL1_FUSOX;tr|A0A2H3TIX2|A0A2H3TIX2_FUSOX","3;1;1;1;1;1;1;1",2,3,22.5961652019461,23.6533251118009,0.2076622768584,0.0598894267784294,1.05715990985485,0,0,1.22264984367245
"1229-14171_t_tx1;tr|A0A420MLK0|A0A420MLK0_FUSOX;tr|A0A2H3T652|A0A2H3T652_FUSOX","1229-14171_t_tx1;tr|A0A420MLK0|A0A420MLK0_FUSOX;tr|A0A2H3T652|A0A2H3T652_FUSOX;tr|A0A420RLP9|A0A420RLP9_FUSOX","3;2;2;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1230-10243_t_tx1;tr|A0A2H3SSH8|A0A2H3SSH8_FUSOX;tr|A0A420RIQ4|A0A420RIQ4_FUSOX","1230-10243_t_tx1;tr|A0A2H3SSH8|A0A2H3SSH8_FUSOX;tr|A0A420RIQ4|A0A420RIQ4_FUSOX;tr|K3VVD3|K3VVD3_FUSPC;tr|I1RA28|I1RA28_GIBZE","33;22;21;15;15",3,3,29.5194559136242,29.6765987714928,1,0.713628257787807,0.157142857868624,0,0,0.146527961380898
"1230-10246_t_tx1;tr|A0A420RIE6|A0A420RIE6_FUSOX;tr|A0A420P2C5|A0A420P2C5_FUSOX;tr|A0A2H3STE0|A0A2H3STE0_FUSOX;sp|Q4IR09|RNA14_GIBZE","1230-10246_t_tx1;tr|A0A420RIE6|A0A420RIE6_FUSOX;tr|A0A420P2C5|A0A420P2C5_FUSOX;tr|A0A2H3STE0|A0A2H3STE0_FUSOX;sp|Q4IR09|RNA14_GIBZE;tr|K3VUY9|K3VUY9_FUSPC","4;2;2;2;2;1",2,2,23.6411181698796,23.0432042229504,NA,0.177749990645403,-0.597913946929186,0,0,0.750190413454173
"1230-10247_t_tx1;tr|A0A2H3SSN9|A0A2H3SSN9_FUSOX;tr|K3VWT3|K3VWT3_FUSPC;sp|Q4IR08|ASF1_GIBZE","1230-10247_t_tx1;tr|A0A2H3SSN9|A0A2H3SSN9_FUSOX;tr|K3VWT3|K3VWT3_FUSPC;sp|Q4IR08|ASF1_GIBZE","6;5;5;4",3,3,25.8948645927309,26.4554497513189,1,0.253298449185609,0.560585158588044,0,0,0.596367469160081
"1230-18217_t_tx1","1230-18217_t_tx1","14",3,3,27.6751048520889,28.000389455501,1,0.855447255527981,0.325284603412062,0,0,0.0678067626738026
"1230-18220_t_tx1","1230-18220_t_tx1;tr|A0A420TYG4|A0A420TYG4_FUSOX;tr|A0A420RT48|A0A420RT48_FUSOX;tr|A0A420QJ11|A0A420QJ11_FUSOX;tr|A0A420NBU4|A0A420NBU4_FUSOX;tr|A0A2H3TNB5|A0A2H3TNB5_FUSOX","26;10;10;10;10;10",3,2,27.2748213574663,24.1184870033431,0.2076622768584,0.168315052884102,-3.15633435412312,0,0,0.773877042121828
"1230-4640_t_tx1;tr|A0A420NV26|A0A420NV26_FUSOX;tr|A0A2H3TD23|A0A2H3TD23_FUSOX","1230-4640_t_tx1;tr|A0A420NV26|A0A420NV26_FUSOX;tr|A0A2H3TD23|A0A2H3TD23_FUSOX;tr|A0A420REE0|A0A420REE0_FUSOX;tr|K3VQ42|K3VQ42_FUSPC;tr|A0A098DRX7|A0A098DRX7_GIBZE","10;5;5;4;1;1",3,2,24.881540831542,23.0907607681139,0.2076622768584,0.020377140685781,-1.79078006342806,-1,0,1.69085675612482
"1230-4642_t_tx1;tr|A0A2H3TP62|A0A2H3TP62_FUSOX;tr|K3UWQ7|K3UWQ7_FUSPC;tr|I1RSB7|I1RSB7_GIBZE","1230-4642_t_tx1;tr|A0A2H3TP62|A0A2H3TP62_FUSOX;tr|K3UWQ7|K3UWQ7_FUSPC;tr|I1RSB7|I1RSB7_GIBZE","22;17;13;13",3,3,29.1799363681074,28.7118579729238,1,0.497253361450685,-0.468078395183596,0,0,0.303422272347219
"1231-4686_t_tx1","1231-4686_t_tx1;tr|A0A420TSY1|A0A420TSY1_FUSOX;tr|A0A420P916|A0A420P916_FUSOX;tr|A0A420MWI7|A0A420MWI7_FUSOX;tr|A0A2H3TR29|A0A2H3TR29_FUSOX","10;4;4;4;4",3,2,25.5295304240165,25.2318676231424,0.2076622768584,0.469826489300164,-0.297662800874139,0,0,0.328062500899033
"1231-4690_t_tx1;tr|A0A420P917|A0A420P917_FUSOX;tr|A0A420MWG3|A0A420MWG3_FUSOX;tr|A0A2H3TVE1|A0A2H3TVE1_FUSOX","1231-4690_t_tx1;tr|A0A420P917|A0A420P917_FUSOX;tr|A0A420MWG3|A0A420MWG3_FUSOX;tr|A0A2H3TVE1|A0A2H3TVE1_FUSOX","2;1;1;1",2,3,22.0163848203956,23.4085849193333,0.2076622768584,0.19400195677818,1.39220009893772,0,0,0.712193889586886
"1235-1661_t_tx1","1235-1661_t_tx1","8",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1235-1662_t_tx1","1235-1662_t_tx1;tr|K3W0I4|K3W0I4_FUSPC","5;1",3,2,25.0874890105833,23.065616512092,0.2076622768584,0.0490497863863225,-2.02187249849131,-1,0,1.30936287964883
"1236-15662_t_tx1;tr|A0A420S425|A0A420S425_FUSOX;tr|A0A420RDC1|A0A420RDC1_FUSOX;tr|A0A420NHI3|A0A420NHI3_FUSOX;tr|A0A2H3TAS3|A0A2H3TAS3_FUSOX;tr|A0A420PKB7|A0A420PKB7_FUSOX","1236-15662_t_tx1;tr|A0A420S425|A0A420S425_FUSOX;tr|A0A420RDC1|A0A420RDC1_FUSOX;tr|A0A420NHI3|A0A420NHI3_FUSOX;tr|A0A2H3TAS3|A0A2H3TAS3_FUSOX;tr|A0A420PKB7|A0A420PKB7_FUSOX","2;1;1;1;1;1",3,3,25.7827778265808,24.146613507681,1,0.0567072574100857,-1.63616431889979,0,0,1.24636135642531
"1236-15665_t_tx1;tr|A0A2H3TDM1|A0A2H3TDM1_FUSOX;tr|K3W0T5|K3W0T5_FUSPC;tr|I1RY99|I1RY99_GIBZE;tr|A0A420RCV5|A0A420RCV5_FUSOX;tr|A0A420PK93|A0A420PK93_FUSOX;tr|A0A420NHD7|A0A420NHD7_FUSOX","1236-15665_t_tx1;tr|A0A2H3TDM1|A0A2H3TDM1_FUSOX;tr|K3W0T5|K3W0T5_FUSPC;tr|I1RY99|I1RY99_GIBZE;tr|A0A420RCV5|A0A420RCV5_FUSOX;tr|A0A420PK93|A0A420PK93_FUSOX;tr|A0A420NHD7|A0A420NHD7_FUSOX","5;4;3;3;3;3;3",2,2,24.0920136251184,24.3991280886128,NA,0.716072174048079,0.307114463494432,0,0,0.145043202257621
"1236-15666_t_tx1","1236-15666_t_tx1","13",3,3,27.8326880407622,30.0968406626535,1,0.0317635931460736,2.26415262189125,1,0,1.49807037541223
"1236-3895_t_tx1;tr|A0A420SYK8|A0A420SYK8_FUSOX;tr|A0A2H3T067|A0A2H3T067_FUSOX","1236-3895_t_tx1;tr|A0A420SYK8|A0A420SYK8_FUSOX;tr|A0A2H3T067|A0A2H3T067_FUSOX;tr|I1RMI7|I1RMI7_GIBZE","16;11;11;0",3,3,31.8827768089481,32.4596112461031,1,0.574264329806601,0.576834437154968,0,0,0.24088815890475
"1236-3896_t_tx1;tr|A0A420NMY8|A0A420NMY8_FUSOX;tr|A0A2H3T063|A0A2H3T063_FUSOX;tr|A7LBK9|A7LBK9_FUSOX;tr|A0A420SYZ7|A0A420SYZ7_FUSOX;tr|A0A420QQ68|A0A420QQ68_FUSOX","1236-3896_t_tx1;tr|A0A420NMY8|A0A420NMY8_FUSOX;tr|A0A2H3T063|A0A2H3T063_FUSOX;tr|A7LBK9|A7LBK9_FUSOX;tr|A0A420SYZ7|A0A420SYZ7_FUSOX;tr|A0A420QQ68|A0A420QQ68_FUSOX","20;14;14;12;12;11",3,3,31.5644040022745,27.9790119615151,1,0.0425235556657398,-3.58539204075939,-1,0,1.37137042849851
"1236-3897_t_tx1;tr|A0A420QQ71|A0A420QQ71_FUSOX;tr|A0A2H3T056|A0A2H3T056_FUSOX","1236-3897_t_tx1;tr|A0A420QQ71|A0A420QQ71_FUSOX;tr|A0A2H3T056|A0A2H3T056_FUSOX;tr|K3VGT9|K3VGT9_FUSPC;tr|I1RMH0|I1RMH0_GIBZE","5;3;3;2;2",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1236-3900_t_tx1;tr|A0A420SYV8|A0A420SYV8_FUSOX;tr|A0A420QWC2|A0A420QWC2_FUSOX;tr|A0A420NN11|A0A420NN11_FUSOX;tr|A0A2H3T0V5|A0A2H3T0V5_FUSOX","1236-3900_t_tx1;tr|A0A420SYV8|A0A420SYV8_FUSOX;tr|A0A420QWC2|A0A420QWC2_FUSOX;tr|A0A420NN11|A0A420NN11_FUSOX;tr|A0A2H3T0V5|A0A2H3T0V5_FUSOX","2;2;2;2;2",3,3,24.6623568778907,25.654133748905,1,0.0734593699003349,0.991776871014231,0,0,1.13395280114702
"1237-1030_t_tx1;tr|A0A420N9V8|A0A420N9V8_FUSOX;tr|A0A2H3SP85|A0A2H3SP85_FUSOX;tr|A0A420U7T1|A0A420U7T1_FUSOX;tr|A0A420RZM2|A0A420RZM2_FUSOX;tr|A0A420QMW9|A0A420QMW9_FUSOX","1237-1030_t_tx1;tr|A0A420N9V8|A0A420N9V8_FUSOX;tr|A0A2H3SP85|A0A2H3SP85_FUSOX;tr|A0A420U7T1|A0A420U7T1_FUSOX;tr|A0A420RZM2|A0A420RZM2_FUSOX;tr|A0A420QMW9|A0A420QMW9_FUSOX;tr|K3U8C8|K3U8C8_FUSPC;tr|A0A098DB54|A0A098DB54_GIBZE","15;11;11;9;9;9;4;4",3,3,28.0050199993213,25.661442426878,1,0.116335726029482,-2.34357757244327,0,0,0.934286895462076
"1237-1031_t_tx1","1237-1031_t_tx1;tr|K3VWE2|K3VWE2_FUSPC;tr|I1S0R1|I1S0R1_GIBZE;tr|A0A2H3SNB8|A0A2H3SNB8_FUSOX","14;6;6;6",3,3,27.7289500677724,25.5786627566982,1,0.218685747094974,-2.15028731107423,0,0,0.660179521304912
"1237-1034_t_tx1;tr|A0A2H3SX52|A0A2H3SX52_FUSOX;tr|A0A420U8U5|A0A420U8U5_FUSOX;tr|K3V3B7|K3V3B7_FUSPC;tr|I1S0R2|I1S0R2_GIBZE;tr|A0A420QN44|A0A420QN44_FUSOX","1237-1034_t_tx1;tr|A0A2H3SX52|A0A2H3SX52_FUSOX;tr|A0A420U8U5|A0A420U8U5_FUSOX;tr|K3V3B7|K3V3B7_FUSPC;tr|I1S0R2|I1S0R2_GIBZE;tr|A0A420QN44|A0A420QN44_FUSOX;tr|A0A420RZC9|A0A420RZC9_FUSOX","3;2;2;2;2;2;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"1237-1036_t_tx1;tr|K3VWE0|K3VWE0_FUSPC;tr|A0A420U881|A0A420U881_FUSOX;tr|A0A420N9R2|A0A420N9R2_FUSOX;tr|A0A2H3SND6|A0A2H3SND6_FUSOX","1237-1036_t_tx1;tr|K3VWE0|K3VWE0_FUSPC;tr|A0A420U881|A0A420U881_FUSOX;tr|A0A420N9R2|A0A420N9R2_FUSOX;tr|A0A2H3SND6|A0A2H3SND6_FUSOX;tr|I1S0R4|I1S0R4_GIBZE","6;3;3;3;3;2",3,3,24.1469044853814,24.0036335761397,1,0.831362797263545,-0.143270909241743,0,0,0.0802094136819245
"1237-1040_t_tx1;tr|I1S0R7|I1S0R7_GIBZE;tr|A0A420RZT4|A0A420RZT4_FUSOX;tr|A0A2H3SP95|A0A2H3SP95_FUSOX","1237-1040_t_tx1;tr|I1S0R7|I1S0R7_GIBZE;tr|A0A420RZT4|A0A420RZT4_FUSOX;tr|A0A2H3SP95|A0A2H3SP95_FUSOX;tr|K3V3B4|K3V3B4_FUSPC","3;2;2;2;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"1237-1041_t_tx1","1237-1041_t_tx1;tr|A0A2H3SNC7|A0A2H3SNC7_FUSOX;tr|K3U8C1|K3U8C1_FUSPC;tr|I1S0R8|I1S0R8_GIBZE","12;3;1;1",3,3,29.2597623910631,26.5889070182003,1,0.0869292895800859,-2.67085537286279,0,0,1.06083386958349
"1237-1042_t_tx1;tr|A0A2H3T8B9|A0A2H3T8B9_FUSOX;tr|K3VWD8|K3VWD8_FUSPC;tr|I1S0R9|I1S0R9_GIBZE","1237-1042_t_tx1;tr|A0A2H3T8B9|A0A2H3T8B9_FUSOX;tr|K3VWD8|K3VWD8_FUSPC;tr|I1S0R9|I1S0R9_GIBZE","20;14;12;12",3,3,29.1366761122535,29.0589118224733,1,0.734823957061173,-0.0777642897802551,0,0,0.133816693071369
"1238-16991_t_tx1;tr|A0A420SWZ5|A0A420SWZ5_FUSOX;tr|A0A420MPJ9|A0A420MPJ9_FUSOX;tr|A0A2H3SRD7|A0A2H3SRD7_FUSOX;tr|K3VA15|K3VA15_FUSPC;tr|A0A420Q712|A0A420Q712_FUSOX;tr|I1RB62|I1RB62_GIBZE","1238-16991_t_tx1;tr|A0A420SWZ5|A0A420SWZ5_FUSOX;tr|A0A420MPJ9|A0A420MPJ9_FUSOX;tr|A0A2H3SRD7|A0A2H3SRD7_FUSOX;tr|K3VA15|K3VA15_FUSPC;tr|A0A420Q712|A0A420Q712_FUSOX;tr|I1RB62|I1RB62_GIBZE","13;10;10;10;8;8;7",3,3,28.9483850519523,29.3445092488138,1,0.46859821174504,0.396124196861503,0,0,0.329199373081658
"1238-2396_t_tx1","1238-2396_t_tx1;tr|A0A420U4W6|A0A420U4W6_FUSOX;tr|A0A420R1M2|A0A420R1M2_FUSOX;tr|A0A420QQV1|A0A420QQV1_FUSOX;tr|A0A420NEW3|A0A420NEW3_FUSOX;tr|A0A2H3TL83|A0A2H3TL83_FUSOX;tr|A0A420QQT6|A0A420QQT6_FUSOX;tr|A0A420NEU8|A0A420NEU8_FUSOX","17;3;3;3;3;3;1;1",2,3,28.623582964366,25.9397560640236,0.2076622768584,0.161501490553092,-2.68382690034243,0,0,0.79182346506046
"1238-2397_t_tx1","1238-2397_t_tx1;tr|A0A420R1K7|A0A420R1K7_FUSOX;tr|A0A420NEW1|A0A420NEW1_FUSOX;tr|A0A2H3TX12|A0A2H3TX12_FUSOX","4;1;1;1",3,2,23.3369558671845,24.0469158508672,0.2076622768584,0.470850912856553,0.709959983682666,0,0,0.327116583260249
"1238-9709_t_tx1;tr|A0A420SSZ6|A0A420SSZ6_FUSOX;tr|A0A2H3T432|A0A2H3T432_FUSOX;tr|I1RRZ1|I1RRZ1_GIBZE;tr|K3V7X3|K3V7X3_FUSPC","1238-9709_t_tx1;tr|A0A420SSZ6|A0A420SSZ6_FUSOX;tr|A0A2H3T432|A0A2H3T432_FUSOX;tr|I1RRZ1|I1RRZ1_GIBZE;tr|K3V7X3|K3V7X3_FUSPC","26;19;19;13;13",3,3,31.167286502085,31.6768277208834,1,0.13348868832746,0.509541218798368,0,0,0.874555534337632
"1238-9714_t_tx1;tr|A0A420SSY9|A0A420SSY9_FUSOX;tr|A0A420QYP6|A0A420QYP6_FUSOX;tr|A0A420MMT3|A0A420MMT3_FUSOX;tr|A0A2H3T4M6|A0A2H3T4M6_FUSOX","1238-9714_t_tx1;tr|A0A420SSY9|A0A420SSY9_FUSOX;tr|A0A420QYP6|A0A420QYP6_FUSOX;tr|A0A420MMT3|A0A420MMT3_FUSOX;tr|A0A2H3T4M6|A0A2H3T4M6_FUSOX;tr|K3V7X5|K3V7X5_FUSPC;tr|I1RRY6|I1RRY6_GIBZE","5;3;3;3;3;2;2",3,3,23.3606818573709,24.7799012128495,1,0.0347217387147404,1.41921935547855,1,0,1.45939853535872
"1238-9716_t_tx1","1238-9716_t_tx1","3",2,2,24.2097045363158,24.3726022502302,NA,0.689458968096412,0.162897713914361,0,0,0.161491574969727
"1239-15312_t_tx1;tr|A0A2H3TKA2|A0A2H3TKA2_FUSOX","1239-15312_t_tx1;tr|A0A2H3TKA2|A0A2H3TKA2_FUSOX;tr|K3VGZ2|K3VGZ2_FUSPC;tr|A0A1C3YJT9|A0A1C3YJT9_GIBZE","5;3;2;2",3,3,24.5388544095278,23.1085708686657,1,0.241975673201293,-1.43028354086202,0,0,0.616228293215824
"1239-15320_t_tx1;tr|A0A420S8K2|A0A420S8K2_FUSOX;tr|A0A420S8G5|A0A420S8G5_FUSOX;tr|A0A420U2M4|A0A420U2M4_FUSOX;tr|A0A420PH63|A0A420PH63_FUSOX;tr|A0A420NFA4|A0A420NFA4_FUSOX;tr|A0A2H3THG5|A0A2H3THG5_FUSOX","1239-15320_t_tx1;tr|A0A420S8K2|A0A420S8K2_FUSOX;tr|A0A420S8G5|A0A420S8G5_FUSOX;tr|A0A420U2M4|A0A420U2M4_FUSOX;tr|A0A420PH63|A0A420PH63_FUSOX;tr|A0A420NFA4|A0A420NFA4_FUSOX;tr|A0A2H3THG5|A0A2H3THG5_FUSOX","7;4;4;4;4;4;4",3,3,24.3463126981153,25.4926321009726,1,0.317614182728725,1.14631940285731,0,0,0.498100112846645
"1239-15321_t_tx1;tr|A0A2H3THF7|A0A2H3THF7_FUSOX;tr|A0A420U2R8|A0A420U2R8_FUSOX","1239-15321_t_tx1;tr|A0A2H3THF7|A0A2H3THF7_FUSOX;tr|A0A420U2R8|A0A420U2R8_FUSOX","10;8;8",3,3,27.5665279416604,28.6517958449561,1,0.0532692828812794,1.08526790329569,0,0,1.27352314971037
"1239-15324_t_tx1;tr|A0A420S8F4|A0A420S8F4_FUSOX;tr|A0A420PH68|A0A420PH68_FUSOX;tr|A0A420NFP6|A0A420NFP6_FUSOX;tr|A0A2H3THN8|A0A2H3THN8_FUSOX","1239-15324_t_tx1;tr|A0A420S8F4|A0A420S8F4_FUSOX;tr|A0A420PH68|A0A420PH68_FUSOX;tr|A0A420NFP6|A0A420NFP6_FUSOX;tr|A0A2H3THN8|A0A2H3THN8_FUSOX;tr|K3VHF6|K3VHF6_FUSPC;tr|I1RNR7|I1RNR7_GIBZE","18;10;10;10;10;5;5",3,3,27.0922272619776,26.0589432779782,1,0.291799208473392,-1.03328398399937,0,0,0.534915890496386
