"Majority.protein.IDs","SampleID","value","Group","Protein"
"1009-4730_t_tx1;tr|V6RXE7|V6RXE7_GIBZE;tr|K3W1I4|K3W1I4_FUSPC;tr|A0A2H3SW90|A0A2H3SW90_FUSOX;tr|A0A420SA67|A0A420SA67_FUSOX;tr|A0A420QF79|A0A420QF79_FUSOX","mineral_MPLEx_03",22.441503078624,"Mineral","1009-4730_t_tx1"
"1009-4732_t_tx1","no_mineral_MPLEx_01",26.6379145962223,"No Mineral","1009-4732_t_tx1"
"1009-4732_t_tx1","no_mineral_MPLEx_02",26.8699763430811,"No Mineral","1009-4732_t_tx1"
"1009-4732_t_tx1","no_mineral_MPLEx_03",26.4571043366212,"No Mineral","1009-4732_t_tx1"
"1009-4732_t_tx1","mineral_MPLEx_01",27.110711338661,"Mineral","1009-4732_t_tx1"
"1009-4732_t_tx1","mineral_MPLEx_02",25.0224761154865,"Mineral","1009-4732_t_tx1"
"1009-4732_t_tx1","mineral_MPLEx_03",26.2637189773132,"Mineral","1009-4732_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","no_mineral_MPLEx_01",22.5848131515719,"No Mineral","1011-2346_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","no_mineral_MPLEx_02",NA,"No Mineral","1011-2346_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","no_mineral_MPLEx_03",25.4633049194945,"No Mineral","1011-2346_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","mineral_MPLEx_01",28.2695551041964,"Mineral","1011-2346_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","mineral_MPLEx_02",28.4240879659062,"Mineral","1011-2346_t_tx1"
"1011-2346_t_tx1;tr|A0A2H3U2N3|A0A2H3U2N3_FUSOX;tr|A0A420RHV5|A0A420RHV5_FUSOX;tr|A0A420PNH6|A0A420PNH6_FUSOX;tr|A0A420NWE2|A0A420NWE2_FUSOX;tr|A0A420S680|A0A420S680_FUSOX","mineral_MPLEx_03",26.6542643214973,"Mineral","1011-2346_t_tx1"
"1011-2347_t_tx1","no_mineral_MPLEx_01",24.8049633875974,"No Mineral","1011-2347_t_tx1"
"1011-2347_t_tx1","no_mineral_MPLEx_02",23.759577306386,"No Mineral","1011-2347_t_tx1"
"1011-2347_t_tx1","no_mineral_MPLEx_03",25.4899674367912,"No Mineral","1011-2347_t_tx1"
"1011-2347_t_tx1","mineral_MPLEx_01",22.9742947597864,"Mineral","1011-2347_t_tx1"
"1011-2347_t_tx1","mineral_MPLEx_02",22.4511270407764,"Mineral","1011-2347_t_tx1"
"1011-2347_t_tx1","mineral_MPLEx_03",NA,"Mineral","1011-2347_t_tx1"
"1011-4227_t_tx1","no_mineral_MPLEx_01",23.6949716751432,"No Mineral","1011-4227_t_tx1"
"1011-4227_t_tx1","no_mineral_MPLEx_02",22.5870423798096,"No Mineral","1011-4227_t_tx1"
"1011-4227_t_tx1","no_mineral_MPLEx_03",23.6478030580242,"No Mineral","1011-4227_t_tx1"
"1011-4227_t_tx1","mineral_MPLEx_01",NA,"Mineral","1011-4227_t_tx1"
"1011-4227_t_tx1","mineral_MPLEx_02",NA,"Mineral","1011-4227_t_tx1"
"1011-4227_t_tx1","mineral_MPLEx_03",NA,"Mineral","1011-4227_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","no_mineral_MPLEx_01",24.9769366767574,"No Mineral","1012-11395_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","no_mineral_MPLEx_02",23.9989595734425,"No Mineral","1012-11395_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","no_mineral_MPLEx_03",25.3570122208436,"No Mineral","1012-11395_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","mineral_MPLEx_01",25.4131456130094,"Mineral","1012-11395_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","mineral_MPLEx_02",26.20833720927,"Mineral","1012-11395_t_tx1"
"1012-11395_t_tx1;tr|K3V9U8|K3V9U8_FUSPC;tr|I1RZJ9|I1RZJ9_GIBZE;tr|A0A2H3T049|A0A2H3T049_FUSOX;tr|A0A420SG57|A0A420SG57_FUSOX;tr|A0A420PE53|A0A420PE53_FUSOX;tr|A0A420RDR5|A0A420RDR5_FUSOX","mineral_MPLEx_03",24.176906724316,"Mineral","1012-11395_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","no_mineral_MPLEx_01",21.6813554314219,"No Mineral","1012-11398_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","no_mineral_MPLEx_02",22.7027935873625,"No Mineral","1012-11398_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","no_mineral_MPLEx_03",NA,"No Mineral","1012-11398_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","mineral_MPLEx_01",21.6602771347048,"Mineral","1012-11398_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","mineral_MPLEx_02",NA,"Mineral","1012-11398_t_tx1"
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","mineral_MPLEx_03",22.1361580783235,"Mineral","1012-11398_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","no_mineral_MPLEx_01",22.1620643257448,"No Mineral","1012-11402_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","no_mineral_MPLEx_02",22.5396060447524,"No Mineral","1012-11402_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","no_mineral_MPLEx_03",22.8661281988019,"No Mineral","1012-11402_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","mineral_MPLEx_01",NA,"Mineral","1012-11402_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","mineral_MPLEx_02",NA,"Mineral","1012-11402_t_tx1"
"tr|K3VED0|K3VED0_FUSPC;tr|I1RZK5|I1RZK5_GIBZE;tr|A0A2H3TAT5|A0A2H3TAT5_FUSOX;1012-11402_t_tx1","mineral_MPLEx_03",NA,"Mineral","1012-11402_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","no_mineral_MPLEx_01",22.2726247260037,"No Mineral","1012-11403_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","no_mineral_MPLEx_02",24.3107672220964,"No Mineral","1012-11403_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","no_mineral_MPLEx_03",22.2393832327065,"No Mineral","1012-11403_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","mineral_MPLEx_01",22.256601587897,"Mineral","1012-11403_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","mineral_MPLEx_02",NA,"Mineral","1012-11403_t_tx1"
"tr|K3VZC9|K3VZC9_FUSPC;tr|I1RZK6|I1RZK6_GIBZE;tr|A0A2H3TJ56|A0A2H3TJ56_FUSOX;1012-11403_t_tx1","mineral_MPLEx_03",22.4297321880819,"Mineral","1012-11403_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","no_mineral_MPLEx_01",24.9680356693315,"No Mineral","1012-4898_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","no_mineral_MPLEx_02",25.4063068569714,"No Mineral","1012-4898_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","no_mineral_MPLEx_03",25.5836669573959,"No Mineral","1012-4898_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","mineral_MPLEx_01",27.820134307019,"Mineral","1012-4898_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","mineral_MPLEx_02",28.2617877960584,"Mineral","1012-4898_t_tx1"
"1012-4898_t_tx1;tr|A0A420S5I4|A0A420S5I4_FUSOX;tr|A0A420NR17|A0A420NR17_FUSOX;tr|A0A2H3TXZ6|A0A2H3TXZ6_FUSOX","mineral_MPLEx_03",26.9546027603229,"Mineral","1012-4898_t_tx1"
"1012-4899_t_tx1","no_mineral_MPLEx_01",24.4521772447099,"No Mineral","1012-4899_t_tx1"
"1012-4899_t_tx1","no_mineral_MPLEx_02",22.3742753247575,"No Mineral","1012-4899_t_tx1"
"1012-4899_t_tx1","no_mineral_MPLEx_03",24.1882614259292,"No Mineral","1012-4899_t_tx1"
"1012-4899_t_tx1","mineral_MPLEx_01",22.7688989238457,"Mineral","1012-4899_t_tx1"
"1012-4899_t_tx1","mineral_MPLEx_02",22.355977466349,"Mineral","1012-4899_t_tx1"
"1012-4899_t_tx1","mineral_MPLEx_03",23.9687741260055,"Mineral","1012-4899_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","no_mineral_MPLEx_01",28.0256826808113,"No Mineral","1012-4901_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","no_mineral_MPLEx_02",28.4170547600361,"No Mineral","1012-4901_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","no_mineral_MPLEx_03",28.2066555337162,"No Mineral","1012-4901_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","mineral_MPLEx_01",27.5807315315084,"Mineral","1012-4901_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","mineral_MPLEx_02",27.9044187058307,"Mineral","1012-4901_t_tx1"
"1012-4901_t_tx1;tr|K3VVC6|K3VVC6_FUSPC;tr|I1RJW6|I1RJW6_GIBZE","mineral_MPLEx_03",27.8944803955832,"Mineral","1012-4901_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","no_mineral_MPLEx_01",25.8743437593342,"No Mineral","1012-4903_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","no_mineral_MPLEx_02",24.8387022568612,"No Mineral","1012-4903_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","no_mineral_MPLEx_03",26.1335739893556,"No Mineral","1012-4903_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","mineral_MPLEx_01",25.252762342118,"Mineral","1012-4903_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","mineral_MPLEx_02",23.8834934912696,"Mineral","1012-4903_t_tx1"
"1012-4903_t_tx1;tr|K3VUX1|K3VUX1_FUSPC;tr|I1RJW4|I1RJW4_GIBZE;tr|A0A2H3TPP3|A0A2H3TPP3_FUSOX","mineral_MPLEx_03",23.5746353241017,"Mineral","1012-4903_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","no_mineral_MPLEx_01",29.9530640000214,"No Mineral","1012-4914_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","no_mineral_MPLEx_02",30.1748468998593,"No Mineral","1012-4914_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","no_mineral_MPLEx_03",30.1484762857146,"No Mineral","1012-4914_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","mineral_MPLEx_01",29.5748009028549,"Mineral","1012-4914_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","mineral_MPLEx_02",28.7468607889229,"Mineral","1012-4914_t_tx1"
"1012-4914_t_tx1;tr|A0A420QB19|A0A420QB19_FUSOX;tr|A0A2H3TPQ9|A0A2H3TPQ9_FUSOX;tr|K3VWS3|K3VWS3_FUSPC;tr|I1RJV4|I1RJV4_GIBZE","mineral_MPLEx_03",30.0887132115179,"Mineral","1012-4914_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","no_mineral_MPLEx_01",29.6444103982043,"No Mineral","1012-4915_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","no_mineral_MPLEx_02",29.8264297342037,"No Mineral","1012-4915_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","no_mineral_MPLEx_03",30.0124545601398,"No Mineral","1012-4915_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","mineral_MPLEx_01",30.3678163120807,"Mineral","1012-4915_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","mineral_MPLEx_02",30.2273271079562,"Mineral","1012-4915_t_tx1"
"1012-4915_t_tx1;tr|A0A2H3U2C7|A0A2H3U2C7_FUSOX;tr|I1RJV3|I1RJV3_GIBZE;tr|K3VUV9|K3VUV9_FUSPC","mineral_MPLEx_03",30.1046696099651,"Mineral","1012-4915_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","no_mineral_MPLEx_01",25.2132696044128,"No Mineral","1012-4917_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","no_mineral_MPLEx_02",25.477917370863,"No Mineral","1012-4917_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","no_mineral_MPLEx_03",25.3451482999245,"No Mineral","1012-4917_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","mineral_MPLEx_01",NA,"Mineral","1012-4917_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","mineral_MPLEx_02",21.9323354583889,"Mineral","1012-4917_t_tx1"
"tr|A0A420SJT9|A0A420SJT9_FUSOX;tr|A0A420M850|A0A420M850_FUSOX;tr|A0A2H3TLW0|A0A2H3TLW0_FUSOX;1012-4917_t_tx1;tr|K3W3N3|K3W3N3_FUSPC;tr|I1RJV1|I1RJV1_GIBZE","mineral_MPLEx_03",21.6084795913211,"Mineral","1012-4917_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","no_mineral_MPLEx_01",27.540201849447,"No Mineral","1012-4919_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","no_mineral_MPLEx_02",27.4449824294139,"No Mineral","1012-4919_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","no_mineral_MPLEx_03",27.4944120617417,"No Mineral","1012-4919_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","mineral_MPLEx_01",25.2959012432942,"Mineral","1012-4919_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","mineral_MPLEx_02",25.699209733969,"Mineral","1012-4919_t_tx1"
"1012-4919_t_tx1;tr|A0A2H3TY16|A0A2H3TY16_FUSOX;tr|A0A420P886|A0A420P886_FUSOX;sp|Q4IF76|DBP2_GIBZE;tr|K3VWS1|K3VWS1_FUSPC","mineral_MPLEx_03",26.6014609233464,"Mineral","1012-4919_t_tx1"
"1012-4920_t_tx1","no_mineral_MPLEx_01",23.9038732145676,"No Mineral","1012-4920_t_tx1"
"1012-4920_t_tx1","no_mineral_MPLEx_02",24.8327809115205,"No Mineral","1012-4920_t_tx1"
"1012-4920_t_tx1","no_mineral_MPLEx_03",23.9889640130862,"No Mineral","1012-4920_t_tx1"
"1012-4920_t_tx1","mineral_MPLEx_01",23.5137331646773,"Mineral","1012-4920_t_tx1"
"1012-4920_t_tx1","mineral_MPLEx_02",22.1732739202311,"Mineral","1012-4920_t_tx1"
"1012-4920_t_tx1","mineral_MPLEx_03",25.1427582370536,"Mineral","1012-4920_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","no_mineral_MPLEx_01",29.7589404389225,"No Mineral","1012-4921_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","no_mineral_MPLEx_02",28.9201185677267,"No Mineral","1012-4921_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","no_mineral_MPLEx_03",29.8877265060565,"No Mineral","1012-4921_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","mineral_MPLEx_01",28.5798511952345,"Mineral","1012-4921_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","mineral_MPLEx_02",27.920765887457,"Mineral","1012-4921_t_tx1"
"1012-4921_t_tx1;tr|A0A420RJ29|A0A420RJ29_FUSOX;tr|A0A2H3TLW7|A0A2H3TLW7_FUSOX;tr|A0A420S5Q0|A0A420S5Q0_FUSOX;tr|K3V331|K3V331_FUSPC;tr|I1RJU8|I1RJU8_GIBZE","mineral_MPLEx_03",30.1511406895411,"Mineral","1012-4921_t_tx1"
"1012-4923_t_tx1;tr|A0A420RJ43|A0A420RJ43_FUSOX;tr|A0A2H3TPR8|A0A2H3TPR8_FUSOX;tr|A0A420S5E3|A0A420S5E3_FUSOX","no_mineral_MPLEx_01",24.159242795747,"No Mineral","1012-4923_t_tx1"
"1012-4923_t_tx1;tr|A0A420RJ43|A0A420RJ43_FUSOX;tr|A0A2H3TPR8|A0A2H3TPR8_FUSOX;tr|A0A420S5E3|A0A420S5E3_FUSOX","no_mineral_MPLEx_02",25.669116932685,"No Mineral","1012-4923_t_tx1"
"1012-4923_t_tx1;tr|A0A420RJ43|A0A420RJ43_FUSOX;tr|A0A2H3TPR8|A0A2H3TPR8_FUSOX;tr|A0A420S5E3|A0A420S5E3_FUSOX","no_mineral_MPLEx_03",23.8984584972468,"No Mineral","1012-4923_t_tx1"
